Radius (AU)	X position (AU)	Y position (AU)	Time (Yr)
5.4552446	5.4552446	0.00000000	0.00000000
5.4552445	5.4552445	0.00028462829	0.00010000000
5.4552443	5.4552445	0.00056925659	0.00020000000
5.4552441	5.4552445	0.00085388488	0.00030000000
5.4552437	5.4552444	0.0011385132	0.00040000000
5.4552432	5.4552444	0.0014231415	0.00050000000
5.4552426	5.4552443	0.0017077697	0.00060000000
5.4552419	5.4552442	0.0019923980	0.00070000000
5.4552411	5.4552441	0.0022770263	0.00080000000
5.4552401	5.4552440	0.0025616546	0.00090000000
5.4552391	5.4552438	0.0028462828	0.0010000000
5.4552379	5.4552437	0.0031309111	0.0011000000
5.4552367	5.4552435	0.0034155393	0.0012000000
5.4552353	5.4552434	0.0037001676	0.0013000000
5.4552338	5.4552432	0.0039847958	0.0014000000
5.4552322	5.4552430	0.0042694240	0.0015000000
5.4552305	5.4552428	0.0045540522	0.0016000000
5.4552287	5.4552425	0.0048386804	0.0017000000
5.4552268	5.4552423	0.0051233086	0.0018000000
5.4552248	5.4552420	0.0054079368	0.0019000000
5.4552227	5.4552418	0.0056925650	0.0020000000
5.4552204	5.4552415	0.0059771931	0.0021000000
5.4552181	5.4552412	0.0062618213	0.0022000000
5.4552156	5.4552409	0.0065464494	0.0023000000
5.4552130	5.4552406	0.0068310775	0.0024000000
5.4552103	5.4552402	0.0071157056	0.0025000000
5.4552075	5.4552399	0.0074003336	0.0026000000
5.4552046	5.4552395	0.0076849617	0.0027000000
5.4552016	5.4552392	0.0079695897	0.0028000000
5.4551985	5.4552388	0.0082542177	0.0029000000
5.4551953	5.4552384	0.0085388457	0.0030000000
5.4551919	5.4552380	0.0088234737	0.0031000000
5.4551885	5.4552376	0.0091081016	0.0032000000
5.4551849	5.4552371	0.0093927296	0.0033000000
5.4551813	5.4552367	0.0096773575	0.0034000000
5.4551775	5.4552362	0.0099619854	0.0035000000
5.4551736	5.4552357	0.010246613	0.0036000000
5.4551696	5.4552352	0.010531241	0.0037000000
5.4551655	5.4552347	0.010815869	0.0038000000
5.4551613	5.4552342	0.011100497	0.0039000000
5.4551569	5.4552337	0.011385124	0.0040000000
5.4551525	5.4552331	0.011669752	0.0041000000
5.4551480	5.4552326	0.011954380	0.0042000000
5.4551433	5.4552320	0.012239007	0.0043000000
5.4551385	5.4552314	0.012523635	0.0044000000
5.4551337	5.4552308	0.012808263	0.0045000000
5.4551287	5.4552302	0.013092890	0.0046000000
5.4551236	5.4552296	0.013377518	0.0047000000
5.4551184	5.4552290	0.013662145	0.0048000000
5.4551131	5.4552283	0.013946773	0.0049000000
5.4551077	5.4552276	0.014231400	0.0050000000
5.4551021	5.4552270	0.014516028	0.0051000000
5.4550965	5.4552263	0.014800655	0.0052000000
5.4550907	5.4552256	0.015085282	0.0053000000
5.4550849	5.4552249	0.015369910	0.0054000000
5.4550789	5.4552241	0.015654537	0.0055000000
5.4550728	5.4552234	0.015939164	0.0056000000
5.4550666	5.4552226	0.016223791	0.0057000000
5.4550603	5.4552219	0.016508419	0.0058000000
5.4550539	5.4552211	0.016793046	0.0059000000
5.4550474	5.4552203	0.017077673	0.0060000000
5.4550408	5.4552195	0.017362300	0.0061000000
5.4550341	5.4552187	0.017646927	0.0062000000
5.4550272	5.4552178	0.017931554	0.0063000000
5.4550203	5.4552170	0.018216181	0.0064000000
5.4550132	5.4552161	0.018500807	0.0065000000
5.4550060	5.4552152	0.018785434	0.0066000000
5.4549987	5.4552143	0.019070061	0.0067000000
5.4549914	5.4552134	0.019354688	0.0068000000
5.4549839	5.4552125	0.019639314	0.0069000000
5.4549762	5.4552116	0.019923941	0.0070000000
5.4549685	5.4552107	0.020208568	0.0071000000
5.4549607	5.4552097	0.020493194	0.0072000000
5.4549528	5.4552087	0.020777821	0.0073000000
5.4549447	5.4552077	0.021062447	0.0074000000
5.4549366	5.4552068	0.021347073	0.0075000000
5.4549283	5.4552057	0.021631700	0.0076000000
5.4549199	5.4552047	0.021916326	0.0077000000
5.4549114	5.4552037	0.022200952	0.0078000000
5.4549028	5.4552026	0.022485578	0.0079000000
5.4548941	5.4552016	0.022770204	0.0080000000
5.4548853	5.4552005	0.023054831	0.0081000000
5.4548764	5.4551994	0.023339457	0.0082000000
5.4548674	5.4551983	0.023624082	0.0083000000
5.4548582	5.4551972	0.023908708	0.0084000000
5.4548490	5.4551961	0.024193334	0.0085000000
5.4548396	5.4551949	0.024477960	0.0086000000
5.4548301	5.4551938	0.024762586	0.0087000000
5.4548206	5.4551926	0.025047211	0.0088000000
5.4548109	5.4551914	0.025331837	0.0089000000
5.4548011	5.4551902	0.025616462	0.0090000000
5.4547912	5.4551890	0.025901088	0.0091000000
5.4547812	5.4551878	0.026185713	0.0092000000
5.4547710	5.4551866	0.026470339	0.0093000000
5.4547608	5.4551853	0.026754964	0.0094000000
5.4547505	5.4551841	0.027039589	0.0095000000
5.4547400	5.4551828	0.027324214	0.0096000000
5.4547294	5.4551815	0.027608839	0.0097000000
5.4547188	5.4551802	0.027893464	0.0098000000
5.4547080	5.4551789	0.028178089	0.0099000000
5.4546971	5.4551776	0.028462714	0.010000000
5.4546861	5.4551762	0.028747339	0.010100000
5.4546750	5.4551749	0.029031964	0.010200000
5.4546638	5.4551735	0.029316588	0.010300000
5.4546525	5.4551721	0.029601213	0.010400000
5.4546410	5.4551707	0.029885837	0.010500000
5.4546295	5.4551693	0.030170462	0.010600000
5.4546178	5.4551679	0.030455086	0.010700000
5.4546061	5.4551665	0.030739710	0.010800000
5.4545942	5.4551650	0.031024335	0.010900000
5.4545822	5.4551636	0.031308959	0.011000000
5.4545701	5.4551621	0.031593583	0.011100000
5.4545579	5.4551606	0.031878207	0.011200000
5.4545456	5.4551591	0.032162831	0.011300000
5.4545332	5.4551576	0.032447455	0.011400000
5.4545207	5.4551561	0.032732078	0.011500000
5.4545080	5.4551545	0.033016702	0.011600000
5.4544953	5.4551530	0.033301326	0.011700000
5.4544824	5.4551514	0.033585949	0.011800000
5.4544694	5.4551498	0.033870573	0.011900000
5.4544564	5.4551482	0.034155196	0.012000000
5.4544432	5.4551466	0.034439819	0.012100000
5.4544299	5.4551450	0.034724442	0.012200000
5.4544165	5.4551434	0.035009066	0.012300000
5.4544030	5.4551417	0.035293689	0.012400000
5.4543894	5.4551401	0.035578311	0.012500000
5.4543756	5.4551384	0.035862934	0.012600000
5.4543618	5.4551367	0.036147557	0.012700000
5.4543479	5.4551350	0.036432180	0.012800000
5.4543338	5.4551333	0.036716802	0.012900000
5.4543196	5.4551316	0.037001425	0.013000000
5.4543054	5.4551299	0.037286047	0.013100000
5.4542910	5.4551281	0.037570670	0.013200000
5.4542765	5.4551263	0.037855292	0.013300000
5.4542619	5.4551246	0.038139914	0.013400000
5.4542472	5.4551228	0.038424536	0.013500000
5.4542324	5.4551210	0.038709158	0.013600000
5.4542174	5.4551191	0.038993780	0.013700000
5.4542024	5.4551173	0.039278401	0.013800000
5.4541872	5.4551155	0.039563023	0.013900000
5.4541720	5.4551136	0.039847645	0.014000000
5.4541566	5.4551117	0.040132266	0.014100000
5.4541412	5.4551099	0.040416887	0.014200000
5.4541256	5.4551080	0.040701509	0.014300000
5.4541099	5.4551061	0.040986130	0.014400000
5.4540941	5.4551041	0.041270751	0.014500000
5.4540782	5.4551022	0.041555372	0.014600000
5.4540622	5.4551002	0.041839993	0.014700000
5.4540460	5.4550983	0.042124614	0.014800000
5.4540298	5.4550963	0.042409234	0.014900000
5.4540134	5.4550943	0.042693855	0.015000000
5.4539970	5.4550923	0.042978475	0.015100000
5.4539804	5.4550903	0.043263096	0.015200000
5.4539638	5.4550883	0.043547716	0.015300000
5.4539470	5.4550862	0.043832336	0.015400000
5.4539301	5.4550842	0.044116956	0.015500000
5.4539131	5.4550821	0.044401576	0.015600000
5.4538960	5.4550800	0.044686196	0.015700000
5.4538788	5.4550779	0.044970815	0.015800000
5.4538614	5.4550758	0.045255435	0.015900000
5.4538440	5.4550737	0.045540055	0.016000000
5.4538265	5.4550715	0.045824674	0.016100000
5.4538088	5.4550694	0.046109293	0.016200000
5.4537911	5.4550672	0.046393912	0.016300000
5.4537732	5.4550651	0.046678531	0.016400000
5.4537552	5.4550629	0.046963150	0.016500000
5.4537371	5.4550607	0.047247769	0.016600000
5.4537189	5.4550584	0.047532388	0.016700000
5.4537006	5.4550562	0.047817006	0.016800000
5.4536822	5.4550540	0.048101625	0.016900000
5.4536637	5.4550517	0.048386243	0.017000000
5.4536451	5.4550494	0.048670861	0.017100000
5.4536263	5.4550472	0.048955480	0.017200000
5.4536075	5.4550449	0.049240098	0.017300000
5.4535885	5.4550426	0.049524715	0.017400000
5.4535695	5.4550402	0.049809333	0.017500000
5.4535503	5.4550379	0.050093951	0.017600000
5.4535310	5.4550356	0.050378568	0.017700000
5.4535116	5.4550332	0.050663186	0.017800000
5.4534921	5.4550308	0.050947803	0.017900000
5.4534725	5.4550284	0.051232420	0.018000000
5.4534528	5.4550260	0.051517037	0.018100000
5.4534330	5.4550236	0.051801654	0.018200000
5.4534130	5.4550212	0.052086271	0.018300000
5.4533930	5.4550187	0.052370887	0.018400000
5.4533728	5.4550163	0.052655504	0.018500000
5.4533526	5.4550138	0.052940120	0.018600000
5.4533322	5.4550113	0.053224736	0.018700000
5.4533117	5.4550088	0.053509353	0.018800000
5.4532912	5.4550063	0.053793969	0.018900000
5.4532705	5.4550038	0.054078584	0.019000000
5.4532497	5.4550013	0.054363200	0.019100000
5.4532287	5.4549987	0.054647816	0.019200000
5.4532077	5.4549962	0.054932431	0.019300000
5.4531866	5.4549936	0.055217047	0.019400000
5.4531654	5.4549910	0.055501662	0.019500000
5.4531440	5.4549884	0.055786277	0.019600000
5.4531226	5.4549858	0.056070892	0.019700000
5.4531010	5.4549832	0.056355507	0.019800000
5.4530793	5.4549805	0.056640121	0.019900000
5.4530576	5.4549779	0.056924736	0.020000000
5.4530357	5.4549752	0.057209350	0.020100000
5.4530137	5.4549725	0.057493964	0.020200000
5.4529916	5.4549698	0.057778578	0.020300000
5.4529694	5.4549671	0.058063192	0.020400000
5.4529470	5.4549644	0.058347806	0.020500000
5.4529246	5.4549617	0.058632420	0.020600000
5.4529021	5.4549589	0.058917033	0.020700000
5.4528794	5.4549562	0.059201647	0.020800000
5.4528567	5.4549534	0.059486260	0.020900000
5.4528338	5.4549506	0.059770873	0.021000000
5.4528108	5.4549478	0.060055486	0.021100000
5.4527878	5.4549450	0.060340099	0.021200000
5.4527646	5.4549422	0.060624712	0.021300000
5.4527413	5.4549393	0.060909324	0.021400000
5.4527179	5.4549365	0.061193936	0.021500000
5.4526944	5.4549336	0.061478549	0.021600000
5.4526707	5.4549307	0.061763161	0.021700000
5.4526470	5.4549278	0.062047773	0.021800000
5.4526232	5.4549249	0.062332384	0.021900000
5.4525992	5.4549220	0.062616996	0.022000000
5.4525752	5.4549191	0.062901607	0.022100000
5.4525510	5.4549161	0.063186219	0.022200000
5.4525268	5.4549132	0.063470830	0.022300000
5.4525024	5.4549102	0.063755441	0.022400000
5.4524779	5.4549072	0.064040052	0.022500000
5.4524533	5.4549042	0.064324662	0.022600000
5.4524286	5.4549012	0.064609273	0.022700000
5.4524038	5.4548982	0.064893883	0.022800000
5.4523789	5.4548951	0.065178493	0.022900000
5.4523539	5.4548921	0.065463104	0.023000000
5.4523287	5.4548890	0.065747713	0.023100000
5.4523035	5.4548859	0.066032323	0.023200000
5.4522781	5.4548828	0.066316933	0.023300000
5.4522527	5.4548797	0.066601542	0.023400000
5.4522271	5.4548766	0.066886151	0.023500000
5.4522014	5.4548735	0.067170760	0.023600000
5.4521756	5.4548703	0.067455369	0.023700000
5.4521498	5.4548672	0.067739978	0.023800000
5.4521238	5.4548640	0.068024587	0.023900000
5.4520977	5.4548608	0.068309195	0.024000000
5.4520714	5.4548576	0.068593803	0.024100000
5.4520451	5.4548544	0.068878412	0.024200000
5.4520187	5.4548512	0.069163019	0.024300000
5.4519922	5.4548479	0.069447627	0.024400000
5.4519655	5.4548447	0.069732235	0.024500000
5.4519388	5.4548414	0.070016842	0.024600000
5.4519119	5.4548381	0.070301449	0.024700000
5.4518849	5.4548348	0.070586057	0.024800000
5.4518579	5.4548315	0.070870663	0.024900000
5.4518307	5.4548282	0.071155270	0.025000000
5.4518034	5.4548249	0.071439877	0.025100000
5.4517760	5.4548215	0.071724483	0.025200000
5.4517485	5.4548182	0.072009089	0.025300000
5.4517209	5.4548148	0.072293695	0.025400000
5.4516931	5.4548114	0.072578301	0.025500000
5.4516653	5.4548080	0.072862907	0.025600000
5.4516374	5.4548046	0.073147512	0.025700000
5.4516093	5.4548012	0.073432118	0.025800000
5.4515812	5.4547978	0.073716723	0.025900000
5.4515529	5.4547943	0.074001328	0.026000000
5.4515245	5.4547908	0.074285933	0.026100000
5.4514961	5.4547874	0.074570537	0.026200000
5.4514675	5.4547839	0.074855142	0.026300000
5.4514388	5.4547804	0.075139746	0.026400000
5.4514100	5.4547768	0.075424350	0.026500000
5.4513811	5.4547733	0.075708954	0.026600000
5.4513521	5.4547698	0.075993558	0.026700000
5.4513229	5.4547662	0.076278161	0.026800000
5.4512937	5.4547626	0.076562764	0.026900000
5.4512644	5.4547591	0.076847367	0.027000000
5.4512349	5.4547555	0.077131970	0.027100000
5.4512054	5.4547519	0.077416573	0.027200000
5.4511757	5.4547482	0.077701176	0.027300000
5.4511459	5.4547446	0.077985778	0.027400000
5.4511161	5.4547409	0.078270380	0.027500000
5.4510861	5.4547373	0.078554982	0.027600000
5.4510560	5.4547336	0.078839584	0.027700000
5.4510258	5.4547299	0.079124186	0.027800000
5.4509955	5.4547262	0.079408787	0.027900000
5.4509651	5.4547225	0.079693388	0.028000000
5.4509346	5.4547188	0.079977989	0.028100000
5.4509039	5.4547150	0.080262590	0.028200000
5.4508732	5.4547113	0.080547191	0.028300000
5.4508424	5.4547075	0.080831791	0.028400000
5.4508114	5.4547037	0.081116392	0.028500000
5.4507804	5.4546999	0.081400992	0.028600000
5.4507492	5.4546961	0.081685591	0.028700000
5.4507179	5.4546923	0.081970191	0.028800000
5.4506866	5.4546884	0.082254791	0.028900000
5.4506551	5.4546846	0.082539390	0.029000000
5.4506235	5.4546807	0.082823989	0.029100000
5.4505918	5.4546768	0.083108588	0.029200000
5.4505600	5.4546730	0.083393186	0.029300000
5.4505281	5.4546690	0.083677785	0.029400000
5.4504961	5.4546651	0.083962383	0.029500000
5.4504639	5.4546612	0.084246981	0.029600000
5.4504317	5.4546573	0.084531579	0.029700000
5.4503994	5.4546533	0.084816177	0.029800000
5.4503669	5.4546493	0.085100774	0.029900000
5.4503344	5.4546453	0.085385371	0.030000000
5.4503017	5.4546414	0.085669968	0.030100000
5.4502689	5.4546373	0.085954565	0.030200000
5.4502360	5.4546333	0.086239162	0.030300000
5.4502031	5.4546293	0.086523758	0.030400000
5.4501700	5.4546252	0.086808354	0.030500000
5.4501368	5.4546212	0.087092950	0.030600000
5.4501035	5.4546171	0.087377546	0.030700000
5.4500701	5.4546130	0.087662141	0.030800000
5.4500365	5.4546089	0.087946737	0.030900000
5.4500029	5.4546048	0.088231332	0.031000000
5.4499692	5.4546007	0.088515927	0.031100000
5.4499353	5.4545965	0.088800521	0.031200000
5.4499014	5.4545924	0.089085116	0.031300000
5.4498674	5.4545882	0.089369710	0.031400000
5.4498332	5.4545840	0.089654304	0.031500000
5.4497989	5.4545798	0.089938898	0.031600000
5.4497646	5.4545756	0.090223491	0.031700000
5.4497301	5.4545714	0.090508085	0.031800000
5.4496955	5.4545671	0.090792678	0.031900000
5.4496608	5.4545629	0.091077271	0.032000000
5.4496260	5.4545586	0.091361863	0.032100000
5.4495911	5.4545544	0.091646456	0.032200000
5.4495561	5.4545501	0.091931048	0.032300000
5.4495210	5.4545458	0.092215640	0.032400000
5.4494857	5.4545414	0.092500232	0.032500000
5.4494504	5.4545371	0.092784824	0.032600000
5.4494150	5.4545328	0.093069415	0.032700000
5.4493794	5.4545284	0.093354006	0.032800000
5.4493438	5.4545241	0.093638597	0.032900000
5.4493080	5.4545197	0.093923188	0.033000000
5.4492722	5.4545153	0.094207778	0.033100000
5.4492362	5.4545109	0.094492368	0.033200000
5.4492001	5.4545064	0.094776958	0.033300000
5.4491639	5.4545020	0.095061548	0.033400000
5.4491276	5.4544976	0.095346137	0.033500000
5.4490912	5.4544931	0.095630727	0.033600000
5.4490547	5.4544886	0.095915316	0.033700000
5.4490181	5.4544841	0.096199905	0.033800000
5.4489814	5.4544796	0.096484493	0.033900000
5.4489446	5.4544751	0.096769081	0.034000000
5.4489077	5.4544706	0.097053670	0.034100000
5.4488706	5.4544660	0.097338257	0.034200000
5.4488335	5.4544615	0.097622845	0.034300000
5.4487962	5.4544569	0.097907432	0.034400000
5.4487589	5.4544523	0.098192020	0.034500000
5.4487214	5.4544477	0.098476606	0.034600000
5.4486839	5.4544431	0.098761193	0.034700000
5.4486462	5.4544385	0.099045780	0.034800000
5.4486084	5.4544339	0.099330366	0.034900000
5.4485705	5.4544292	0.099614952	0.035000000
5.4485325	5.4544246	0.099899537	0.035100000
5.4484944	5.4544199	0.10018412	0.035200000
5.4484562	5.4544152	0.10046871	0.035300000
5.4484179	5.4544105	0.10075329	0.035400000
5.4483795	5.4544058	0.10103788	0.035500000
5.4483410	5.4544011	0.10132246	0.035600000
5.4483024	5.4543963	0.10160705	0.035700000
5.4482636	5.4543916	0.10189163	0.035800000
5.4482248	5.4543868	0.10217621	0.035900000
5.4481859	5.4543820	0.10246080	0.036000000
5.4481468	5.4543772	0.10274538	0.036100000
5.4481076	5.4543724	0.10302996	0.036200000
5.4480684	5.4543676	0.10331455	0.036300000
5.4480290	5.4543628	0.10359913	0.036400000
5.4479895	5.4543579	0.10388371	0.036500000
5.4479500	5.4543530	0.10416829	0.036600000
5.4479103	5.4543482	0.10445287	0.036700000
5.4478705	5.4543433	0.10473746	0.036800000
5.4478306	5.4543384	0.10502204	0.036900000
5.4477906	5.4543335	0.10530662	0.037000000
5.4477505	5.4543285	0.10559120	0.037100000
5.4477103	5.4543236	0.10587578	0.037200000
5.4476699	5.4543186	0.10616036	0.037300000
5.4476295	5.4543137	0.10644494	0.037400000
5.4475890	5.4543087	0.10672952	0.037500000
5.4475484	5.4543037	0.10701410	0.037600000
5.4475076	5.4542987	0.10729868	0.037700000
5.4474668	5.4542937	0.10758326	0.037800000
5.4474258	5.4542886	0.10786784	0.037900000
5.4473848	5.4542836	0.10815241	0.038000000
5.4473436	5.4542785	0.10843699	0.038100000
5.4473023	5.4542734	0.10872157	0.038200000
5.4472609	5.4542684	0.10900615	0.038300000
5.4472195	5.4542633	0.10929072	0.038400000
5.4471779	5.4542581	0.10957530	0.038500000
5.4471362	5.4542530	0.10985988	0.038600000
5.4470944	5.4542479	0.11014445	0.038700000
5.4470525	5.4542427	0.11042903	0.038800000
5.4470105	5.4542375	0.11071361	0.038900000
5.4469684	5.4542324	0.11099818	0.039000000
5.4469262	5.4542272	0.11128276	0.039100000
5.4468838	5.4542220	0.11156733	0.039200000
5.4468414	5.4542167	0.11185191	0.039300000
5.4467989	5.4542115	0.11213648	0.039400000
5.4467562	5.4542063	0.11242106	0.039500000
5.4467135	5.4542010	0.11270563	0.039600000
5.4466706	5.4541957	0.11299020	0.039700000
5.4466277	5.4541904	0.11327478	0.039800000
5.4465846	5.4541851	0.11355935	0.039900000
5.4465415	5.4541798	0.11384392	0.040000000
5.4464982	5.4541745	0.11412850	0.040100000
5.4464548	5.4541692	0.11441307	0.040200000
5.4464113	5.4541638	0.11469764	0.040300000
5.4463677	5.4541584	0.11498221	0.040400000
5.4463241	5.4541531	0.11526678	0.040500000
5.4462803	5.4541477	0.11555136	0.040600000
5.4462364	5.4541422	0.11583593	0.040700000
5.4461924	5.4541368	0.11612050	0.040800000
5.4461482	5.4541314	0.11640507	0.040900000
5.4461040	5.4541259	0.11668964	0.041000000
5.4460597	5.4541205	0.11697421	0.041100000
5.4460153	5.4541150	0.11725878	0.041200000
5.4459708	5.4541095	0.11754335	0.041300000
5.4459261	5.4541040	0.11782792	0.041400000
5.4458814	5.4540985	0.11811248	0.041500000
5.4458365	5.4540930	0.11839705	0.041600000
5.4457916	5.4540874	0.11868162	0.041700000
5.4457465	5.4540819	0.11896619	0.041800000
5.4457014	5.4540763	0.11925076	0.041900000
5.4456561	5.4540707	0.11953532	0.042000000
5.4456108	5.4540651	0.11981989	0.042100000
5.4455653	5.4540595	0.12010446	0.042200000
5.4455197	5.4540539	0.12038902	0.042300000
5.4454740	5.4540483	0.12067359	0.042400000
5.4454282	5.4540426	0.12095816	0.042500000
5.4453824	5.4540370	0.12124272	0.042600000
5.4453364	5.4540313	0.12152729	0.042700000
5.4452903	5.4540256	0.12181185	0.042800000
5.4452441	5.4540199	0.12209642	0.042900000
5.4451978	5.4540142	0.12238098	0.043000000
5.4451513	5.4540085	0.12266554	0.043100000
5.4451048	5.4540027	0.12295011	0.043200000
5.4450582	5.4539970	0.12323467	0.043300000
5.4450115	5.4539912	0.12351923	0.043400000
5.4449647	5.4539854	0.12380380	0.043500000
5.4449177	5.4539796	0.12408836	0.043600000
5.4448707	5.4539738	0.12437292	0.043700000
5.4448235	5.4539680	0.12465748	0.043800000
5.4447763	5.4539622	0.12494204	0.043900000
5.4447290	5.4539563	0.12522661	0.044000000
5.4446815	5.4539505	0.12551117	0.044100000
5.4446339	5.4539446	0.12579573	0.044200000
5.4445863	5.4539387	0.12608029	0.044300000
5.4445385	5.4539328	0.12636485	0.044400000
5.4444906	5.4539269	0.12664941	0.044500000
5.4444427	5.4539209	0.12693397	0.044600000
5.4443946	5.4539150	0.12721853	0.044700000
5.4443464	5.4539090	0.12750308	0.044800000
5.4442981	5.4539031	0.12778764	0.044900000
5.4442497	5.4538971	0.12807220	0.045000000
5.4442012	5.4538911	0.12835676	0.045100000
5.4441526	5.4538851	0.12864132	0.045200000
5.4441039	5.4538791	0.12892587	0.045300000
5.4440551	5.4538730	0.12921043	0.045400000
5.4440062	5.4538670	0.12949499	0.045500000
5.4439572	5.4538609	0.12977954	0.045600000
5.4439081	5.4538549	0.13006410	0.045700000
5.4438589	5.4538488	0.13034866	0.045800000
5.4438095	5.4538427	0.13063321	0.045900000
5.4437601	5.4538366	0.13091777	0.046000000
5.4437106	5.4538304	0.13120232	0.046100000
5.4436610	5.4538243	0.13148687	0.046200000
5.4436112	5.4538181	0.13177143	0.046300000
5.4435614	5.4538120	0.13205598	0.046400000
5.4435114	5.4538058	0.13234054	0.046500000
5.4434614	5.4537996	0.13262509	0.046600000
5.4434112	5.4537934	0.13290964	0.046700000
5.4433610	5.4537872	0.13319419	0.046800000
5.4433106	5.4537809	0.13347875	0.046900000
5.4432601	5.4537747	0.13376330	0.047000000
5.4432096	5.4537684	0.13404785	0.047100000
5.4431589	5.4537621	0.13433240	0.047200000
5.4431081	5.4537558	0.13461695	0.047300000
5.4430573	5.4537495	0.13490150	0.047400000
5.4430063	5.4537432	0.13518605	0.047500000
5.4429552	5.4537369	0.13547060	0.047600000
5.4429040	5.4537306	0.13575515	0.047700000
5.4428527	5.4537242	0.13603970	0.047800000
5.4428013	5.4537178	0.13632425	0.047900000
5.4427498	5.4537115	0.13660880	0.048000000
5.4426982	5.4537051	0.13689335	0.048100000
5.4426465	5.4536987	0.13717789	0.048200000
5.4425947	5.4536922	0.13746244	0.048300000
5.4425428	5.4536858	0.13774699	0.048400000
5.4424908	5.4536793	0.13803153	0.048500000
5.4424387	5.4536729	0.13831608	0.048600000
5.4423865	5.4536664	0.13860063	0.048700000
5.4423341	5.4536599	0.13888517	0.048800000
5.4422817	5.4536534	0.13916972	0.048900000
5.4422292	5.4536469	0.13945426	0.049000000
5.4421766	5.4536404	0.13973881	0.049100000
5.4421238	5.4536338	0.14002335	0.049200000
5.4420710	5.4536273	0.14030790	0.049300000
5.4420181	5.4536207	0.14059244	0.049400000
5.4419650	5.4536141	0.14087698	0.049500000
5.4419119	5.4536075	0.14116153	0.049600000
5.4418586	5.4536009	0.14144607	0.049700000
5.4418053	5.4535943	0.14173061	0.049800000
5.4417518	5.4535877	0.14201515	0.049900000
5.4416983	5.4535810	0.14229970	0.050000000
5.4416446	5.4535744	0.14258424	0.050100000
5.4415909	5.4535677	0.14286878	0.050200000
5.4415370	5.4535610	0.14315332	0.050300000
5.4414830	5.4535543	0.14343786	0.050400000
5.4414290	5.4535476	0.14372240	0.050500000
5.4413748	5.4535408	0.14400694	0.050600000
5.4413205	5.4535341	0.14429148	0.050700000
5.4412661	5.4535273	0.14457602	0.050800000
5.4412117	5.4535206	0.14486055	0.050900000
5.4411571	5.4535138	0.14514509	0.051000000
5.4411024	5.4535070	0.14542963	0.051100000
5.4410476	5.4535002	0.14571417	0.051200000
5.4409927	5.4534934	0.14599870	0.051300000
5.4409378	5.4534865	0.14628324	0.051400000
5.4408827	5.4534797	0.14656778	0.051500000
5.4408275	5.4534728	0.14685231	0.051600000
5.4407722	5.4534659	0.14713685	0.051700000
5.4407168	5.4534591	0.14742138	0.051800000
5.4406613	5.4534522	0.14770592	0.051900000
5.4406057	5.4534452	0.14799045	0.052000000
5.4405500	5.4534383	0.14827499	0.052100000
5.4404942	5.4534314	0.14855952	0.052200000
5.4404383	5.4534244	0.14884406	0.052300000
5.4403823	5.4534174	0.14912859	0.052400000
5.4403261	5.4534105	0.14941312	0.052500000
5.4402699	5.4534035	0.14969765	0.052600000
5.4402136	5.4533964	0.14998219	0.052700000
5.4401572	5.4533894	0.15026672	0.052800000
5.4401007	5.4533824	0.15055125	0.052900000
5.4400441	5.4533753	0.15083578	0.053000000
5.4399873	5.4533683	0.15112031	0.053100000
5.4399305	5.4533612	0.15140484	0.053200000
5.4398736	5.4533541	0.15168937	0.053300000
5.4398166	5.4533470	0.15197390	0.053400000
5.4397594	5.4533399	0.15225843	0.053500000
5.4397022	5.4533328	0.15254296	0.053600000
5.4396449	5.4533256	0.15282748	0.053700000
5.4395874	5.4533185	0.15311201	0.053800000
5.4395299	5.4533113	0.15339654	0.053900000
5.4394723	5.4533041	0.15368107	0.054000000
5.4394145	5.4532969	0.15396559	0.054100000
5.4393567	5.4532897	0.15425012	0.054200000
5.4392988	5.4532825	0.15453465	0.054300000
5.4392407	5.4532752	0.15481917	0.054400000
5.4391826	5.4532680	0.15510370	0.054500000
5.4391243	5.4532607	0.15538822	0.054600000
5.4390660	5.4532534	0.15567275	0.054700000
5.4390075	5.4532462	0.15595727	0.054800000
5.4389490	5.4532389	0.15624179	0.054900000
5.4388903	5.4532315	0.15652632	0.055000000
5.4388316	5.4532242	0.15681084	0.055100000
5.4387727	5.4532169	0.15709536	0.055200000
5.4387138	5.4532095	0.15737989	0.055300000
5.4386547	5.4532021	0.15766441	0.055400000
5.4385956	5.4531947	0.15794893	0.055500000
5.4385363	5.4531873	0.15823345	0.055600000
5.4384770	5.4531799	0.15851797	0.055700000
5.4384175	5.4531725	0.15880249	0.055800000
5.4383579	5.4531651	0.15908701	0.055900000
5.4382983	5.4531576	0.15937153	0.056000000
5.4382385	5.4531502	0.15965605	0.056100000
5.4381787	5.4531427	0.15994057	0.056200000
5.4381187	5.4531352	0.16022509	0.056300000
5.4380586	5.4531277	0.16050960	0.056400000
5.4379985	5.4531202	0.16079412	0.056500000
5.4379382	5.4531126	0.16107864	0.056600000
5.4378778	5.4531051	0.16136315	0.056700000
5.4378174	5.4530975	0.16164767	0.056800000
5.4377568	5.4530900	0.16193219	0.056900000
5.4376961	5.4530824	0.16221670	0.057000000
5.4376354	5.4530748	0.16250122	0.057100000
5.4375745	5.4530672	0.16278573	0.057200000
5.4375135	5.4530595	0.16307025	0.057300000
5.4374525	5.4530519	0.16335476	0.057400000
5.4373913	5.4530442	0.16363927	0.057500000
